,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.88,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
4.535,0,0,0.059,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.535,0,0,0.044,0,0, ,-0.3,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.528,0,0,0.051,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.528,0,0,0.051,0,0, ,0.1,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.528,0,0,0.051,0,0, ,0.02,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.535,0,0,0.051,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.543,0.007,0,0.066,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.528,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.513,0,0,0.066,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.506,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.513,0,0,0.051,0,0, ,-0.06,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.506,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.499,0,0.007,0.066,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.477,0,0,0.066,0,0, ,0.1,0.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.455,0.007,0,0.059,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0,0.007,0.037,0,0, ,-0.14,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0,0,0.051,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.044,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.051,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0.007,0,0.066,0,0, ,-0.22,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.14,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,0.02,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0,0.059,0,0, ,0.02,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.14,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.037,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.066,0,0, ,-0.06,-0.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,0.18,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0.015,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.051,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.044,0,0, ,0.02,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,0.18,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.044,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0.007,0,0.059,0,0, ,0.1,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.044,0,0, ,-0.06,0.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0.007,0,0.059,0,0, ,0.02,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0.007,0.066,0,0, ,0.1,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0.007,0.059,0,0, ,-0.22,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,0.02,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.066,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.066,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.22,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0.007,0.007,0.051,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.073,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.066,0,0, ,0.02,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.14,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0.007,0.066,0,0, ,0.02,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0.007,0,0.066,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0.015,0.015,0.066,0,0, ,-0.22,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.374,0,0,0.044,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.066,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0,0.066,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.073,0,0, ,0.18,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.382,0,0,0.051,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,-0.06,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0.007,0.051,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0.007,0,0.051,0,0, ,0.18,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.044,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.044,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,0.1,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.059,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0.007,0.051,0,0, ,-0.22,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0.007,0,0.044,0,0, ,-0.22,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.037,0,0, ,0.02,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.073,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0.007,0.059,0,0, ,-0.14,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.22,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.389,0,0,0.044,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.06,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,-0.14,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,-0.06,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0,0.066,0.007,0, ,-0.22,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.044,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0.007,0.059,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.22,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.22,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.044,0,0, ,-0.14,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.044,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.044,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.14,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.051,0,0, ,0.02,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.066,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.044,0,0, ,-0.14,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,0.02,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.22,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,-0.3,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.059,0,0, ,0.1,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.059,0,0, ,-0.22,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.073,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0.007,0,0.059,0,0, ,-0.22,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.066,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.396,0,0,0.051,0,0, ,-0.14,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.22,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.073,0,0, ,0.02,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.044,0,0, ,0.02,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,0.1,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0,0.051,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0.007,0,0.059,0,0, ,-0.14,0.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.059,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.066,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.044,0,0, ,-0.14,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.037,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.059,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.059,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.066,0,0, ,-0.22,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.3,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0.007,0.066,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.059,0,0, ,-0.22,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0.007,0,0.059,0,0, ,0.02,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.044,0,0, ,-0.3,-0.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.22,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0.007,0,0.066,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0.007,0,0.073,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0.007,0.066,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,-0.3,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.22,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.051,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.22,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.073,0,0, ,0.18,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0.007,0.059,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.044,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.051,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.044,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.051,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0.007,0,0.066,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,-0.14,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.051,0,0, ,-0.22,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.06,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.044,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.073,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0.007,0,0.051,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.059,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.059,0,0, ,0.02,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,0.02,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.44,0.007,0,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0,0,0.059,0,0, ,-0.06,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0.007,0.059,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.044,0,0, ,-0.22,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.14,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0,0,0.066,0,0, ,-0.22,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.433,0.007,0.007,0.059,0,0, ,-0.3,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.066,0,0, ,-0.14,0.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,0.1,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.051,0,0, ,0.1,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.411,0,0,0.051,0,0, ,0.1,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.06,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0,0,0.059,0,0, ,-0.06,-0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.426,0.007,0,0.073,0,0, ,0.02,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,-0.14,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.037,0,0, ,-0.14,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.22,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.051,0,0, ,-0.14,-0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.073,0,0, ,0.02,0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.066,0,0, ,0.1,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0,0,0.059,0,0, ,0.18,0.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.418,0.007,0,0.051,0,0, ,-0.06,-0.12,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
4.404,0,0,0.051,0,0, ,-0.06,0.04,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
